Tweet,Author,Date
RT @PPPLeafs: The Islanders won their Stanley Cup tonight. https://t.co/Jjhol05H26,ApricotMask,2019-03-01 04:24:10
"RT @Deadspin: Islanders fans treat John Tavares to ""asshole"" chants, hail of plastic snakes in return to New York: https://t.co/0FSrVRsSJm…",The New York Breakfast Pastries,2019-03-01 04:24:03
RT @NYIslesNation: I love my New York Islanders,Isles Blogger,2019-03-01 04:23:58
NHL Game Recap: Toronto Maple Leafs (1) vs. New York Islanders (6) - 2/28/2019 - READ HERE: https://t.co/T3uY7MHDFi,CapperTek,2019-03-01 04:23:40
"RT @KPapetti: Dear Leo, 

For 5 years you were part of the Leafs, and many of those years you were the assistant captain. 

I'll never forg…",Laura Duarte,2019-03-01 04:23:12
RT @NYIslesNation: I love my New York Islanders,Trevor,2019-03-01 04:22:42
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",Alec Friedman,2019-03-01 04:22:22
RT @trump_nhl: Liddle Mikey O'Connor is attacking fans of the New York Islanders after Pajama Robot Boy LOST and badly failed tonight. The…,Alec Friedman,2019-03-01 04:22:12
New York Islanders: John Tavares’ Return Was Perfect #NYI  https://t.co/8PPlUOdfbG https://t.co/4wAe51aZ02,Islanders Report,2019-03-01 04:21:18
New York Islanders: John Tavares' Return Was Perfect - National Hockey League News - https://t.co/tJbmjbl9AH https://t.co/7H1mX3pDAr,NY Sports News,2019-03-01 04:20:52
#Isles Imagine being a fan of the New York Islanders. Lol.,Rowat,2019-03-01 04:20:13
RT @trump_nhl: Liddle Mikey O'Connor is attacking fans of the New York Islanders after Pajama Robot Boy LOST and badly failed tonight. The…,Eric Islander,2019-03-01 04:19:37
RT @NYIslesNation: I love my New York Islanders,Richard Clemens,2019-03-01 04:17:56
RT @NYIslesNation: I love my New York Islanders,32wonit.com,2019-03-01 04:17:49
"RT @eyesonislesFS: Tonight couldn’t have gone any better #Isles 

https://t.co/eKRQDNQFgN",💙🧡,2019-03-01 04:16:32
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",Jack Callahan,2019-03-01 04:16:22
NHL: New York Islanders- Toronto Maple Leafs - https://t.co/RBZWLIWDoq https://t.co/gn7j2dWfZR,Hockeymagasinet.dk,2019-03-01 04:15:57
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",Bob Loblaw,2019-03-01 04:15:34
RT @NYIslesNation: I love my New York Islanders,Alec Friedman,2019-03-01 04:15:13
RT @trump_nhl: Liddle Mikey O'Connor is attacking fans of the New York Islanders after Pajama Robot Boy LOST and badly failed tonight. The…,Johnathan Rizzi,2019-03-01 04:14:43
"RT @KPapetti: Dear Leo, 

For 5 years you were part of the Leafs, and many of those years you were the assistant captain. 

I'll never forg…",Marco,2019-03-01 04:14:33
"RT @SportsCentre: #Islanders fans shower boos on former captain John Tavares all night, and the team enjoys a 6-1 thumping of the #MapleLea…",Larry Palmer III,2019-03-01 04:14:18
New York Islanders fans are hilarious,TRINITY 🤘,2019-03-01 04:14:18
RT @NYIslesNation: I love my New York Islanders,Chris Nash,2019-03-01 04:14:08
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",The Bird,2019-03-01 04:13:57
"After tonight I can see why Tavares left the New York Islanders and their fans. Solid choice.

I remember when Sundin left to sign with the Canucks. We welcomed him back with a standing ovation.

That’s how it’s done New York.",Trevor C Smith,2019-03-01 04:13:45
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",Cam Krell,2019-03-01 04:13:32
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,Danny Redmond,2019-03-01 04:13:24
"Islanders Fans Treat John Tavares To ""Asshole"" Chants, Hail Of Plastic Snakes In Return To New York https://t.co/LBOdgrMA5s https://t.co/dntv5sFJq8",hypervocal,2019-03-01 04:13:21
RT @NYIslesNation: I love my New York Islanders,bryce,2019-03-01 04:13:10
RT @ciaspyguy: @TheFlintor I was once in New York and got my car broken in to. They left 4 Islanders tickets on my dashboard. SOB’s!!!!,TexasSheriHockey,2019-03-01 04:13:01
"RT @SportsCentre: #Islanders fans shower boos on former captain John Tavares all night, and the team enjoys a 6-1 thumping of the #MapleLea…",BeeCharb 🇨🇦🇺🇸🇬🇧,2019-03-01 04:12:57
RT @NYIslesNation: I love my New York Islanders,Emily Lahey🖤🌙,2019-03-01 04:12:43
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,Michael Pagano,2019-03-01 04:12:13
RT @NYIslesNation: I love my New York Islanders,Benjamin Vogel,2019-03-01 04:12:12
RT @NYIslesNation: I love my New York Islanders,Isles Center,2019-03-01 04:11:53
"RT @SportsCentre: #Islanders fans shower boos on former captain John Tavares all night, and the team enjoys a 6-1 thumping of the #MapleLea…",Samma,2019-03-01 04:11:48
RT @NYIslesNation: I love my New York Islanders,Elizabeth Alexander,2019-03-01 04:11:29
"RT @Deadspin: Islanders fans treat John Tavares to ""asshole"" chants, hail of plastic snakes in return to New York: https://t.co/0FSrVRsSJm…",Gautham Rao,2019-03-01 04:10:47
"RT @Deadspin: Islanders fans treat John Tavares to ""asshole"" chants, hail of plastic snakes in return to New York: https://t.co/0FSrVRsSJm…",BeeCharb 🇨🇦🇺🇸🇬🇧,2019-03-01 04:10:38
New York Islanders fans are disgusting and disrespectful. Shameful.,b🌸,2019-03-01 04:10:29
RT @NYIslesNation: I love my New York Islanders,Mike Menke,2019-03-01 04:10:24
"The Islanders thought they lost their superstar last summer, but they've quickly found a new one in Barry Trotz, who has his new team on pace for its best season in decades https://t.co/zf5KBqX4DN",SI NHL,2019-03-01 04:10:05
RT @NYIslesNation: I love my New York Islanders,Christian Diaz,2019-03-01 04:09:21
New York Islanders Hockey 🔶❤️🔷,Christian Diaz,2019-03-01 04:09:15
RT @NYIslesNation: I love my New York Islanders,Q,2019-03-01 04:09:10
RT @NYIslesNation: I love my New York Islanders,JP™,2019-03-01 04:08:52
RT @NYIslesNation: I love my New York Islanders,Rob!,2019-03-01 04:08:46
I love my New York Islanders,Isles Nation,2019-03-01 04:08:41
RT @PPPLeafs: The Islanders won their Stanley Cup tonight. https://t.co/Jjhol05H26,Steve Wagner,2019-03-01 04:08:27
"RT @eyesonislesFS: Tonight couldn’t have gone any better #Isles 

https://t.co/eKRQDNQFgN",Matt Szekalski,2019-03-01 04:08:23
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,Samma,2019-03-01 04:07:52
"RT @KPapetti: Dear Leo, 

For 5 years you were part of the Leafs, and many of those years you were the assistant captain. 

I'll never forg…",Nathan Choi,2019-03-01 04:07:41
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,Pastor,2019-03-01 04:06:47
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,tate,2019-03-01 04:05:43
"RT @Deadspin: Islanders fans treat John Tavares to ""asshole"" chants, hail of plastic snakes in return to New York: https://t.co/0FSrVRsSJm…",Sicky the Sicko Mode,2019-03-01 04:05:31
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",Rick Callihoo,2019-03-01 04:05:20
"RT @SportsCentre: #Islanders fans shower boos on former captain John Tavares all night, and the team enjoys a 6-1 thumping of the #MapleLea…",Sicky the Sicko Mode,2019-03-01 04:04:54
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",Ross Brodsky,2019-03-01 04:04:34
"Congratulations to the New York Islanders, who apparently won the Stanley Cup tonight in Uniondale.",MontgomeryBrewster,2019-03-01 04:04:14
"Wow, this is a pretty embarrassing perspective. If I was this shit at  writing I wouldn't humiliate myself.   RTPPPLeafs: The Islanders won their Stanley Cup tonight. https://t.co/9UmADedtri",Chris Dunn,2019-03-01 04:01:20
"RT @eyesonislesFS: Tonight couldn’t have gone any better #Isles 

https://t.co/eKRQDNQFgN",Antonio Musto,2019-03-01 04:00:57
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",Mike Metzger,2019-03-01 04:00:40
"Tonight couldn’t have gone any better #Isles 

https://t.co/eKRQDNQFgN",Eyes on Isles,2019-03-01 04:00:39
"Tonight couldn’t have gone any better #Isles 

https://t.co/JmHvs0Duip",Matt O'Leary,2019-03-01 04:00:34
"RT @TXHT_Hockey: Toronto Maple Leafs vs New York Islanders - 28/02/2019 - Recap
#LeafsForever get dismantled by the #Islanders in John Tava…",Michael Lindenbaum,2019-03-01 04:00:27
@TheFourthPeriod @rayferrarotsn Best part is. Drum roll. 91 is still selling out the stadium in New York for the islanders. They still turn out for him lol. Nice win though. Great game,Travis Harrabek,2019-03-01 03:59:18
RT @PPPLeafs: The Islanders won their Stanley Cup tonight. https://t.co/Jjhol05H26,Gemini Girl,2019-03-01 03:58:03
RT @trump_nhl: Liddle Mikey O'Connor is attacking fans of the New York Islanders after Pajama Robot Boy LOST and badly failed tonight. The…,Stephanie Lasasso,2019-03-01 03:56:58
"RT @LeafsMaz20: New York Islanders #Isles fans:

~ I can’t wait to boo Tavares 
~ We don’t need you Video 
~ JT is a Snake 🐍 
~ Barzal is b…",aubreigh heck,2019-03-01 03:56:22
RT @trump_nhl: Liddle Mikey O'Connor is attacking fans of the New York Islanders after Pajama Robot Boy LOST and badly failed tonight. The…,Soupknotsea 1776 🇺🇸,2019-03-01 03:56:09
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",Hugh Gillis,2019-03-01 03:56:07
RT @trump_nhl: Liddle Mikey O'Connor is attacking fans of the New York Islanders after Pajama Robot Boy LOST and badly failed tonight. The…,DraintheSwamp,2019-03-01 03:55:51
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",McGrathFC,2019-03-01 03:55:21
RT @trump_nhl: Liddle Mikey O'Connor is attacking fans of the New York Islanders after Pajama Robot Boy LOST and badly failed tonight. The…,McGrathFC,2019-03-01 03:55:12
RT @trump_nhl: Liddle Mikey O'Connor is attacking fans of the New York Islanders after Pajama Robot Boy LOST and badly failed tonight. The…,Tommy,2019-03-01 03:55:03
#TMLtalk #leafsforever New York Islanders prove they don’t need Tavares; blow out Toronto 6-1 https://t.co/atsxbyhadX,Maple Leafs Fan,2019-03-01 03:54:16
"RT @Deadspin: Islanders fans treat John Tavares to ""asshole"" chants, hail of plastic snakes in return to New York: https://t.co/0FSrVRsSJm…",Saltwater Hutterite,2019-03-01 03:54:05
"RT @SportsCentre: #Islanders fans shower boos on former captain John Tavares all night, and the team enjoys a 6-1 thumping of the #MapleLea…",Todder,2019-03-01 03:53:11
"Toronto Maple Leafs vs New York Islanders - 28/02/2019 - Recap
#LeafsForever get dismantled by the #Islanders in John Tavares' homecoming https://t.co/eeTwKjgR6U https://t.co/08G9tZY3rv",Xperience Hockey,2019-03-01 03:52:56
"RT @SportsCentre: #Islanders fans shower boos on former captain John Tavares all night, and the team enjoys a 6-1 thumping of the #MapleLea…",Liam 🇨🇦 #IBelieveTrudeau,2019-03-01 03:51:40
RT @thejustinfisher: The 1st place New York Islanders are now 1 point behind the Toronto Maple Leafs.,Shadowbladez337,2019-03-01 03:51:39
RT @thejustinfisher: The 1st place New York Islanders are now 1 point behind the Toronto Maple Leafs.,James David,2019-03-01 03:51:36
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,Vincent Perricone,2019-03-01 03:51:09
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",Dean,2019-03-01 03:50:19
"RT @KPapetti: Dear Leo, 

For 5 years you were part of the Leafs, and many of those years you were the assistant captain. 

I'll never forg…",JeremyDixon©,2019-03-01 03:50:04
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,HotStoveSportsCards,2019-03-01 03:49:43
Liddle Mikey O'Connor is attacking fans of the New York Islanders after Pajama Robot Boy LOST and badly failed tonight. The Islanders have WON a playoff series in the past decade and also won Stanley Cups with more than 6 NHL teams. Not an Islanders fan but TRUTH hurts. Fact! https://t.co/Oe6EpH9Acl,NHL Trump,2019-03-01 03:49:40
"RT @LeafsMaz20: New York Islanders #Isles fans:

~ I can’t wait to boo Tavares 
~ We don’t need you Video 
~ JT is a Snake 🐍 
~ Barzal is b…",Troy Bird,2019-03-01 03:48:50
The New York Islanders take down the Toronto Maple Leafs 6-1 in a game that just looked like the boys in blue we’re out for #blood . Back at it tomorrow as the islanders take on the #great8 and the Washington... https://t.co/5yey9GvQyr,Champion City Sports,2019-03-01 03:48:09
RT @thejustinfisher: The 1st place New York Islanders are now 1 point behind the Toronto Maple Leafs.,Max Marangella🇮🇹🇬🇷,2019-03-01 03:47:27
"RT @SportsCentre: #Islanders fans shower boos on former captain John Tavares all night, and the team enjoys a 6-1 thumping of the #MapleLea…",GimmeFreebies,2019-03-01 03:46:47
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,Bucky McBadbat,2019-03-01 03:46:10
"New York fans serenaded John Tavares, who was the face of the Islanders for nine years, with choruses of “We don’t need you!” and other derisive chants throughout the game.

https://t.co/cFCoqZIe7R",Global News Toronto,2019-03-01 03:45:20
The New York Islanders game I attended tonight was the single most incredible sporting event experience I’ve ever been apart of.,Jake Plunkett,2019-03-01 03:45:15
"#NHL Toronto Maple Leafs 1 - 6 New York Islanders, Philadelphia Flyers 3 - 4 Columbus Blue Jackets (OT), Tampa Bay Lightning 1 - 4 Boston Bruins, Edmonton Oilers 4 - 2 Ottawa Senators https://t.co/z85Ko0SECh",Matty's Sports News,2019-03-01 03:44:58
"RT @SportsCentre: #Islanders fans shower boos on former captain John Tavares all night, and the team enjoys a 6-1 thumping of the #MapleLea…",Fig™️,2019-03-01 03:44:40
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,Christian Diaz,2019-03-01 03:44:06
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",Mike Carroll,2019-03-01 03:43:23
RT @thejustinfisher: The 1st place New York Islanders are now 1 point behind the Toronto Maple Leafs.,Antin,2019-03-01 03:43:16
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,Joe Barone,2019-03-01 03:42:44
"@BonesOnDemand @JrPens91 Why are ppl trash talking to islanders fans? They drafted him first overall made him captain made him the face of there franchise, they offer him all the money he wants and he leaves them... remember when lebron left Cleveland? He sold out on new york",Chris White,2019-03-01 03:42:28
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,Gene Blum,2019-03-01 03:42:07
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",DK13,2019-03-01 03:41:56
"RT @Deadspin: Islanders fans treat John Tavares to ""asshole"" chants, hail of plastic snakes in return to New York: https://t.co/0FSrVRsSJm…",Stuart Rosenbaum,2019-03-01 03:40:40
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,Brittney Werner,2019-03-01 03:40:06
"RT @KPapetti: Dear Leo, 

For 5 years you were part of the Leafs, and many of those years you were the assistant captain. 

I'll never forg…",STEVE ELFORD,2019-03-01 03:39:54
"RT @Deadspin: Islanders fans treat John Tavares to ""asshole"" chants, hail of plastic snakes in return to New York: https://t.co/0FSrVRsSJm…",Troy Bird,2019-03-01 03:38:57
"RT @JCapGLJ: ICYMI: My column today on @WFAN660: If Tavares doesn’t re-sign, God help the Islanders. Read https://t.co/X6Pf4S1dwA #Isles #N…",Annie A. Shirley,2019-03-01 03:38:40
RT @PPPLeafs: The Islanders won their Stanley Cup tonight. https://t.co/Jjhol05H26,joey_vendette,2019-03-01 03:38:10
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,Anthony Michael,2019-03-01 03:38:08
This is absolutely a disgrace. New York Islanders fans you should be ashamed of yourselves https://t.co/RSCkMjwKQA,antcarce,2019-03-01 03:38:02
"@MattNicholson72 @Islanders Too bad his New York peeps didn’t have as much class..... sportsmanship people ... the guy’s a legend, respect. He deserves that.",WM,2019-03-01 03:38:01
"RT @Kschwenky: I have never been prouder of this  goddamn team

THE NEW YORK FUCKING ISLANDERS BABY!",kylebrochill,2019-03-01 03:37:53
The New York Islanders fans were unreal tonight. That is how you welcome your ex girlfriend back and show her how well youre doing without her!!!! #isles #6-1 #yesyesyes @NYIslanders #TORvsNYI #LeafsForever took one on the chin tonight!!!!,Rance Yundt,2019-03-01 03:37:28
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",Soupknotsea 1776 🇺🇸,2019-03-01 03:37:06
"RT @SportsCentre: #Islanders fans shower boos on former captain John Tavares all night, and the team enjoys a 6-1 thumping of the #MapleLea…",Lord Heitman,2019-03-01 03:36:46
"RT @Deadspin: Islanders fans treat John Tavares to ""asshole"" chants, hail of plastic snakes in return to New York: https://t.co/0FSrVRsSJm…",Islanders Fan 03,2019-03-01 03:35:38
New York Islanders #Isles defeat the Toronto Maple Leafs 6-1 in John Tavares' return to the Nassau Colosseum.  https://t.co/qeBvybSkUf,The Tornado News,2019-03-01 03:34:59
RT @PPPLeafs: The Islanders won their Stanley Cup tonight. https://t.co/Jjhol05H26,Steph Driver,2019-03-01 03:34:47
RT @thejustinfisher: The 1st place New York Islanders are now 1 point behind the Toronto Maple Leafs.,Trevor Teplitski,2019-03-01 03:33:57
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,Mike,2019-03-01 03:31:59
"POWER FADE PICK (8-1)

New York Islanders -120✅ https://t.co/8HLuyHJOzs",Power Fade the Public,2019-03-01 03:30:33
"RT @NHLdotcom: John Tavares' return to Nassau Coliseum was spoiled by the Islanders, who scored six straight goals to defeat the Maple Leaf…",TheSportsBoffin 89,2019-03-01 03:29:50
Just got home and can I say I hate the New York islanders fans so fucking much,goatzel,2019-03-01 03:29:48
"Cizikas helps Islanders beat Leafs 6-1 in Tavares’ return
https://t.co/Mku9gVQdM3

WJ Wire
New York Islanders fans express their sentiments toward Toronto Maple Leafs center John Tavares, who le... https://t.co/tTIJsrdViz",USA UK News,2019-03-01 03:29:40
"RT @SportsCentre: #Islanders fans shower boos on former captain John Tavares all night, and the team enjoys a 6-1 thumping of the #MapleLea…",Islanders Fan 03,2019-03-01 03:29:09
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,Islanders Fan 03,2019-03-01 03:28:56
The New York Islanders fans should be ashamed of themselves. What they did to John Tavares tonight was absolutely disgusting and embarrassing. What is wrong with people?,Justin Allum,2019-03-01 03:26:57
"RT @KPapetti: Dear Leo, 

For 5 years you were part of the Leafs, and many of those years you were the assistant captain. 

I'll never forg…",Oscar Gould,2019-03-01 03:25:51
"RT @Deadspin: Islanders fans treat John Tavares to ""asshole"" chants, hail of plastic snakes in return to New York: https://t.co/0FSrVRsSJm…",Matt,2019-03-01 03:25:03
"RT @SportsCentre: #Islanders fans shower boos on former captain John Tavares all night, and the team enjoys a 6-1 thumping of the #MapleLea…",Troy Bird,2019-03-01 03:24:54
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,Greg Rosenthal,2019-03-01 03:24:48
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",Kayden Lester,2019-03-01 03:24:17
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,McGrathFC,2019-03-01 03:23:59
"RT @SportsCentre: #Islanders fans shower boos on former captain John Tavares all night, and the team enjoys a 6-1 thumping of the #MapleLea…",Michael Mintz,2019-03-01 03:23:43
"RT @SJsharksfan_44: Love the New York Islanders fans enthusiasm, love and support for their team since puck drop in the 1st period against…",Jeff (like Hardy) Hisaoka,2019-03-01 03:23:41
"@zeeker11 scored twice and @NYIslanders beat @MapleLeafs 6-1 Thursday night in former captain @91Tavares’ first time back as a visiting player.
#NHL #TORvsNYI #dkmedier #sport #news

#LeafsForever 1
#Isles 6

https://t.co/MJQ2V0cDAg",JJA Sport Studio,2019-03-01 03:23:25
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",Michael T. King,2019-03-01 03:23:14
@OtherMikeP He's from New York. The Islanders are his team. The entire game has been trending all evening. Fans were booing John Tavares all game. It'll probably lead Sportscenter.,Paul,2019-03-01 03:22:52
"RT @Deadspin: Islanders fans treat John Tavares to ""asshole"" chants, hail of plastic snakes in return to New York: https://t.co/0FSrVRsSJm…",Frédérike Brazeau-Lalonde,2019-03-01 03:22:50
"The New York Islanders won their Stanley Cup for the year, congrats 😂",philly,2019-03-01 03:22:23
"RT @KPapetti: Dear Leo, 

For 5 years you were part of the Leafs, and many of those years you were the assistant captain. 

I'll never forg…",James Denny,2019-03-01 03:22:15
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,tara doran,2019-03-01 03:22:13
"RT @Deadspin: Islanders fans treat John Tavares to ""asshole"" chants, hail of plastic snakes in return to New York: https://t.co/0FSrVRsSJm…",Adam R,2019-03-01 03:21:46
The New York islanders fans have made a retroactive trade to before the deadline for the slogan “bunch of jerks” from the canes for future considerations.,Mackenzie Trach,2019-03-01 03:20:23
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,george,2019-03-01 03:19:49
"@Jess2leone @deadpoolmovieya @kristen_shilton Not only did he do the most for the Islanders, but he can only take losing so much. He's an elite player and a competitor. He wants to win. When New York shows they aren't capable of having a consistently successful team, people WILL bounce eventually.",Nicholas,2019-03-01 03:19:45
RT @thejustinfisher: The 1st place New York Islanders are now 1 point behind the Toronto Maple Leafs.,Kyle Pich,2019-03-01 03:19:20
"RT @SportsCentre: #Islanders fans shower boos on former captain John Tavares all night, and the team enjoys a 6-1 thumping of the #MapleLea…",Charles,2019-03-01 03:18:28
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",Brent,2019-03-01 03:18:10
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",Rory Kent,2019-03-01 03:17:54
"RT @trump_nhl: Sloppy Steve Dangle is crying so very loudly after watching his propaganda Toronto Maple Leafs LOSE BADLY to big, bad Barry…",The Legend 27 Of Purdue Fans,2019-03-01 03:15:36
"RT @SportsCentre: #Islanders fans shower boos on former captain John Tavares all night, and the team enjoys a 6-1 thumping of the #MapleLea…",Joe Malandruccolo IV,2019-03-01 03:15:02
"John Tavares, Returning as an Enemy, Faces the Wrath of Islanders Fans https://t.co/lFgjqbu5qz
#Toronto Maple Leafs  
#John Tavares 
#New York Islanders 
#Edmonton Oilers 
#National Hockey League",mir quadeer,2019-03-01 03:14:58
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,Robert Octavian,2019-03-01 03:14:37
"RT @KPapetti: Dear Leo, 

For 5 years you were part of the Leafs, and many of those years you were the assistant captain. 

I'll never forg…",Dave Wolfe,2019-03-01 03:13:29
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,Ford - Thatford,2019-03-01 03:13:26
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,Michael Turner,2019-03-01 03:13:13
Watching some Toronto leafs/New York Islander clips and man what a way to do it. Nice job Islanders fans.,Brent H.,2019-03-01 03:13:05
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,David Prusan,2019-03-01 03:13:04
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,Eric Schildt,2019-03-01 03:12:58
"RT @KPapetti: Dear Leo, 

For 5 years you were part of the Leafs, and many of those years you were the assistant captain. 

I'll never forg…",Matthew,2019-03-01 03:12:43
RT @FrankieBorrelli: THE NEW YORK ISLANDERS WIN THE GODDAMN HOCKEY GAME! THIS TEAM JUST CONTINUES TO PROVE PEOPLE WRONG! WHAT AN UNBELIEVAB…,islandersfan4ever,2019-03-01 03:12:07
