Tweet,Author,Date
#Blackhawks prospect MacKenzie Entwistle playing with pair of future Central Division foes in @Storm_City (via @iancmclaren) https://t.co/fMn6U1n74N,Second City Hockey,2019-02-28 21:00:09
"RT @NBCSBlackhawks: Collin Delia opens up to @CRoumeliotis on reassignment, what he learned with #Blackhawks and future role: https://t.co/…",SoTY,2019-02-28 20:58:13
RT @CRoumeliotis: Four takeaways: #Blackhawks kick off West Coast trip with comeback win thanks to Alex DeBrincat and Patrick Kane's last-m…,SoTY,2019-02-28 20:54:20
We’re Chicago. We don’t ask for favors......... Please do us a favor @KingsNationLAX tonight and beat @StarsNationDAL. Thanks :) #Blackhawks,Blackhawks Nation,2019-02-28 20:50:15
Did anyone else see that comeback game last night? Excellent setup by Sadd and finish by Kaner!! #Comingforthatwildcardspot#Chicago Blackhawks,John Kuchler,2019-02-28 20:48:45
"Hockey Night in LA: Retta ('Good Girls', 'Parks &amp; Recreation') to be Celebrity Guest of Honor Saturday vs. Chicago https://t.co/5BbWeaN2VH https://t.co/CtkdfKpx4R",Diego #TIM BETA,2019-02-28 20:44:34
"@cbswallow_52 @MeekPhill_ @jake87__ No but I don’t know how one becomes a Miami hurricanes, Chicago blackhawks, Phillies, Giants fan. That a new one. Stanton better.",murph,2019-02-28 20:37:35
Duncan Keith 2013-14 Panini Prime Colors Patch - 15/18 - Chicago Blackhawks Logo: $37.95 (0 Bids) End Date: Thursday Feb-28-2019 13:00:44 PST Buy It Now for only: $49.95 Buy It Now | Bid now | Add to watch list https://t.co/oYyXpP9lOe https://t.co/UJ0zRKlFNJ,BuyMySportsCards,2019-02-28 20:29:06
"RT @ForeverMightyFM: New Episode! The Ducks fall 4-3 to the Chicago Blackhawks.

Topics Include:
-Ducks eyeing franchise worst offense
-Rak…",Jason Lamb,2019-02-28 20:26:27
"RT @CRoumeliotis: ""I just want to make sure that I'm doing what's necessary, more than what's even required, just to get back there.""

Coll…",Micah Blitenthal,2019-02-28 20:25:58
"Collin Delia on reassignment, what he learned with Blackhawks and future role https://t.co/bfRKl8Aca7 https://t.co/jcZwSnSMDu",Blackhawks Fans,2019-02-28 20:13:17
"RT @NBCSBlackhawks: THAT GOAL WAS BETTER THAN COFFEE! 

.@Brinksy97 ties it up late in the 3rd! STREAM the rest at https://t.co/WHv6h7vrxI…",Team_Vibe,2019-02-28 19:54:17
"Chicago Blackhawks Playoff Update: Hawks Win, Avs Lose: The Chicago Blackhawks are hoping to get back into the playoffs after missing the postseason a year ago, but they’re in a dogfight for a wild card spot… https://t.co/QReQtV8IkV #ImpeachTrump #ImpeachKavanaugh #TheResistance https://t.co/TTSO2oEdpl",Patrick,2019-02-28 19:42:04
"RT @nbcchicago: #Blackhawks Playoff Update: Hawks win and Colorado loses, but Chicago barely moves in the standings https://t.co/aDvRTtPN2X",Samuel,2019-02-28 19:41:18
Eddie Olczyk and the Chicago Blackhawks want you to come cheer on your Chicago Blackhawks for a final playoff push.  The American Cancer Society has discounted tickets available for the March 24 game against the... https://t.co/a2MrPN41Rm,D230 Relay For Life,2019-02-28 19:38:47
"#Blackhawks Playoff Update: Hawks win and Colorado loses, but Chicago barely moves in the standings https://t.co/aDvRTtPN2X",NBC Chicago,2019-02-28 19:35:01
"#Blackhawks Playoff Update: Hawks win and Colorado loses, but Chicago barely moves in the standings https://t.co/0mgUdfZDBH",Madhouse Enforcer,2019-02-28 19:29:23
Super excited that @zennioptical has partnered with the Bulls! Hopefully the rest of Chicago sports will follow! #Cubs #Blackhawks #Bears #glasses #eyewear,Prim,2019-02-28 19:28:56
RT @VHCReport: 1960-61 Chicago Blackhawks: Rough And Tumble Journey To The Cup - all the details here: https://t.co/Ql3tf64wB2 #chicago #Bl…,Tom Samworth,2019-02-28 19:26:46
RT @VHCReport: 1960-61 Chicago Blackhawks: Rough And Tumble Journey To The Cup - all the details here: https://t.co/Ql3tf64wB2 #chicago #Bl…,Tom @ OHLAC,2019-02-28 19:26:33
1960-61 Chicago Blackhawks: Rough And Tumble Journey To The Cup - all the details here: https://t.co/Ql3tf64wB2 #chicago #Blackhawks #nhl https://t.co/vCLo3gwp1b,Tom,2019-02-28 19:26:04
"RT @NBCSBlackhawks: Collin Delia opens up to @CRoumeliotis on reassignment, what he learned with #Blackhawks and future role: https://t.co/…",Kiki's Keys,2019-02-28 19:13:51
"RT @BlkHwkNationCHI: On May 21st, 2018 the Chicago #Blackhawks officially signed Dominik Kahun to a two-year entry-level contract. Little w…",Clay Swallow,2019-02-28 19:07:03
"On May 21st, 2018 the Chicago #Blackhawks officially signed Dominik Kahun to a two-year entry-level contract. Little was known about the German forward, and few expected Kahun to make the Blackhawks opening night roster.
 
https://t.co/GRYkNo8uNs",Blackhawks Nation,2019-02-28 19:05:00
"RT @CRoumeliotis: ""I just want to make sure that I'm doing what's necessary, more than what's even required, just to get back there.""

Coll…",James Goodfellow,2019-02-28 19:02:38
"RT @NBCSBlackhawks: Collin Delia opens up to @CRoumeliotis on reassignment, what he learned with #Blackhawks and future role: https://t.co/…",NBC Sports Chicago,2019-02-28 19:02:07
"Collin Delia opens up to @CRoumeliotis on reassignment, what he learned with #Blackhawks and future role: https://t.co/lyzCFzxsVU",Blackhawks Talk,2019-02-28 19:01:51
"""I just want to make sure that I'm doing what's necessary, more than what's even required, just to get back there.""

Collin Delia on reassignment, what he learned with #Blackhawks and future role: https://t.co/NGqQRO9vb1 https://t.co/nvndTcNulh",Charlie Roumeliotis,2019-02-28 19:00:43
RT @WagsandWalks: Join us on 3/2 at 1 pm to support #WagsAndWalks AND come to a @LAKings game! Each pack includes one ticket to the @LAKing…,Trasi 🌟 Starr,2019-02-28 18:54:13
The fact that this place sounds like the United Center on the road when Kane snipes this shows how awesome the Chicago fan base is @BarstoolChief #BLACKHAWKS https://t.co/anxpsDZaOc,Jack Good,2019-02-28 18:40:11
"RT @Covers: The #Blackhawks have cashed 13 consecutive Overs &amp; the Over is 20-1 in their last 21 games. 

The last time the Hawks were invo…",Nairobi Pittman,2019-02-28 18:17:09
"Crawford makes 29 saves in return from concussion, Blackhawks win 4-3 over Ducks https://t.co/weAP9r8NoC https://t.co/JlmKBcLOcr",Chicago Hockey Hawks,2019-02-28 18:13:02
"RT @travisyost: TSN: The Chicago Blackhawks are testing the outer limits of how much ice time you can feed a superstar. 

https://t.co/6o2n…",Travis Yost,2019-02-28 18:05:38
"RT @Covers: The #Blackhawks have cashed 13 consecutive Overs &amp; the Over is 20-1 in their last 21 games. 

The last time the Hawks were invo…",Andrew Ricker,2019-02-28 18:05:02
"The #Blackhawks have cashed 13 consecutive Overs &amp; the Over is 20-1 in their last 21 games. 

The last time the Hawks were involved in a game that went Under was Jan 22 against the Islanders. 

Chicago's next game is Saturday in Los Angeles vs the Kings. 

https://t.co/FlXetnxNG4 https://t.co/RgNl3QxvEL",Covers,2019-02-28 18:04:08
"We. Touched. The. Cup. .
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#lordstanley #lordstanleyscup #stanleycup #hockey #mavericks #kcmavericks #itouchedthecup #blackhawks #nhlblackhawks #chicagoblackhawks #chicago #chicagoproud #courtieinkc #courtieinmizzou #courtieinkc… https://t.co/IC04cbJ29R https://t.co/H2usaBCKSP",Courtie 🍌,2019-02-28 17:51:56
RT @NBCSBlackhawks: Four takeaways: Patrick Kane's last-minute goal gives #Blackhawks much-needed bounce-back win in Anaheim 😎 https://t.co…,ashley🌻,2019-02-28 17:36:41
"Blackhawks vs. Ducks 2019: results, score, recap, highlights @AnaheimDucks https://t.co/upTkgIbwW3",Charlie,2019-02-28 17:34:40
"RT @ChiSportUpdates: Patrick Kane becomes the seventh player in Chicago Blackhawks history to post multiple 40-goal seasons. 

Kane is havi…",Sports Mom,2019-02-28 17:32:08
"Win tickets for Win Tickets To Chicago Blackhawks vs Arizona Coyotes at United Center, March 11, 2019 with Do312  https://t.co/dBtUDQ6BTy",Ali,2019-02-28 17:27:36
"RT @nbcchicago: #Blackhawks keep playoff hopes afloat thanks to Patrick Kane, Jonathan Toews https://t.co/0kOK3Mnyte https://t.co/5NEccnQSiW",BrEpic,2019-02-28 17:17:27
"#Blackhawks keep playoff hopes afloat thanks to Patrick Kane, Jonathan Toews https://t.co/0kOK3Mnyte https://t.co/5NEccnQSiW",NBC Chicago,2019-02-28 17:16:55
"Join us on 3/2 at 1 pm to support #WagsAndWalks AND come to a @LAKings game! Each pack includes one ticket to the @LAKings vs @NHLBlackhawks game and a ""We Are All K-9s"" Calendar. A portion of every pack is donated to #WagsAndWalks! https://t.co/gxiCf4q3O7❤️ https://t.co/LDrKnTYojd",Wags and Walks,2019-02-28 17:06:46
"3 up, 3 down from Chicago’s stunning 4-3 win in Anaheim https://t.co/prl8NWSrtN",Dave Melton,2019-02-28 17:04:23
The Chicago Blackhawks have the dopest logo/jersey’s in the NHL #HockeyTakes,Braden Michael,2019-02-28 17:03:31
"Chicago Sports teams will never do what’s in their best interest.  The Bulls and Blackhawks were incredibly bad for about 4 months and then right when everyone is on board with just tanking for a potential star, they start winning meaningless games that hurt their future further.",Jeff,2019-02-28 16:58:52
"RT @NBCSBlackhawks: THAT GOAL WAS BETTER THAN COFFEE! 

.@Brinksy97 ties it up late in the 3rd! STREAM the rest at https://t.co/WHv6h7vrxI…",Tracey Wild Burns,2019-02-28 16:54:23
"RT @JasonLieser: Here's how Blackhawks G Corey Crawford felt about his return--
https://t.co/SR8f2rDLfA https://t.co/e9hQOdcqaF",Rick Morrissey,2019-02-28 16:52:58
"RT @JasonLieser: Blackhawks lose top-line winger Drake Caggiula indefinitely after brutal hit during last night’s game—
https://t.co/WKWuG8…",Rick Morrissey,2019-02-28 16:52:52
A last second dagger kept the Ducks on track for the lottery last night. https://t.co/V5AXJQxbnl,Anaheim Calling: Tank HQ,2019-02-28 16:51:05
"TSN: The Chicago Blackhawks are testing the outer limits of how much ice time you can feed a superstar. 

https://t.co/6o2nAb3Ude",Travis Yost,2019-02-28 16:47:52
RT @sidkid80: Are the #Bulls turning the corner? &amp; did the #Blackhawks save their season last night at Anaheim? Listen to @2ndCSCHI w/@Keen…,Kenneth Davis,2019-02-28 16:47:24
RT @sigg20: “Old Days”A typical Program and some content from a 1963 Ranger-Blackhawk game at the “Old”Madison Square Garden.#NYR⁠ ⁠ #nyran…,wendy g,2019-02-28 16:37:42
"RT @Pappy_Hour: I don’t know if Kane will get 50 goals but I do know you can get tips and skate with the last #Blackhawks player to do it,…",David Krepps,2019-02-28 16:30:11
We are just a few weeks out from our event with #NHL legend @Jeremy_Roenick in Chicago on 3/14! JR is one of the all time greats on &amp; off the ice and will sit down with @TeddyGreenstein to discuss his career and how he says the NHL season playing out. #Blackhawks https://t.co/oQmrZCfPfB,Thuzio,2019-02-28 16:30:00
RT @sidkid80: Are the #Bulls turning the corner? &amp; did the #Blackhawks save their season last night at Anaheim? Listen to @2ndCSCHI w/@Keen…,2ndCitySports,2019-02-28 16:20:23
"RT @ForeverMightyFM: New Episode! The Ducks fall 4-3 to the Chicago Blackhawks.

Topics Include:
-Ducks eyeing franchise worst offense
-Rak…",Jaspal Singh Thind,2019-02-28 16:18:08
CHICAGO BLACKHAWKS https://t.co/pNl9JdFugt,Gloria Korlou,2019-02-28 16:16:21
"Chicago #Blackhawks. Corey Crawford is back. @DaWindyCityFS 
 https://t.co/RPFHHBrFpD",Vinnie Parise,2019-02-28 16:15:19
@NBCSBlackhawks Kane has always been my favorite! But of course it take a whole team to pull it together for a goal! Yeah?! Chicago Blackhawks!,Patricia Earney,2019-02-28 16:10:27
Chicago Blackhawks: What Corey Crawford's return means for Chicago - National Hockey League News - https://t.co/YP0fS0Ywz6 https://t.co/OHijEcqKhD,MLB &NHL News Now,2019-02-28 16:08:11
"RT @JasonLieser: Blackhawks lose top-line winger Drake Caggiula indefinitely after brutal hit during last night’s game—
https://t.co/WKWuG8…",jeff,2019-02-28 16:06:11
Jonathan Toews is on track for his first point-per-game season since the lockout-shortened 2012-13 campaign. https://t.co/2X45xtkD9F,Sun-Times Sports,2019-02-28 16:05:07
"via @barstoolchief 

The Blackhawks Think Fans Are Stupid Part 173: Letter To Season Ticket-Holders Pleads With Them To ""Believe"" https://t.co/55ountkqhB",Barstool Chicago,2019-02-28 16:05:03
"The Blackhawks Think Fans Are Stupid Part 173: Letter To Season Ticket-Holders Pleads With Them To ""Believe"" https://t.co/EPY9GBBYWZ",Chief,2019-02-28 16:04:43
"Blackhawks lose top-line winger Drake Caggiula indefinitely after brutal hit during last night’s game—
https://t.co/WKWuG8CTUj",Jason Lieser,2019-02-28 16:02:27
Will the return of Crawford make an impact to the end of the Chicago Blackhawks 2019 season?  #3500EDGERYAN,alexander butler,2019-02-28 15:58:05
"I don’t know if Kane will get 50 goals but I do know you can get tips and skate with the last #Blackhawks player to do it, @Jeremy_Roenick. Sign up now for @JRHockeySchool. 

Youth Camp 7/21-7/26: https://t.co/84vt9nfijp

Adult Camp 7/23-7/26: https://t.co/0bD7IieYC1 https://t.co/Bn0ziquYbW",MLP,2019-02-28 15:56:42
The Chicago Blackhawks won,Bryce  Pfingston,2019-02-28 15:49:44
"Shout out to our goalie Ryan, who may not always stop pucks, but always stops at @ChiPubSchools to join the @NHLBlackhawks to help teach Chicago kids the game of hockey! Thank you to all of our members who volunteer their time to join the amazing Blackhawks Fan Development Team! https://t.co/QzU7yj8p7B",Chicago Police Hockey Club,2019-02-28 15:46:55
RT @CRoumeliotis: Four takeaways: #Blackhawks kick off West Coast trip with comeback win thanks to Alex DeBrincat and Patrick Kane's last-m…,ZachWhite(27-28-9),2019-02-28 15:42:47
Four takeaways: #Blackhawks kick off West Coast trip with comeback win thanks to Alex DeBrincat and Patrick Kane's last-minute goal. https://t.co/1CCMwYvl6V https://t.co/BXPhAxNEai,Charlie Roumeliotis,2019-02-28 15:41:41
"RT @ForeverMightyFM: New Episode! The Ducks fall 4-3 to the Chicago Blackhawks.

Topics Include:
-Ducks eyeing franchise worst offense
-Rak…",Shock,2019-02-28 15:33:09
RT @sidkid80: Are the #Bulls turning the corner? &amp; did the #Blackhawks save their season last night at Anaheim? Listen to @2ndCSCHI w/@Keen…,help,2019-02-28 15:30:55
#Blackhawks Dylan Strome: Continues to thrive with Chicago - https://t.co/BvILY3hILW,RotoWire🏒,2019-02-28 15:29:44
"RT @ForeverMightyFM: New Episode! The Ducks fall 4-3 to the Chicago Blackhawks.

Topics Include:
-Ducks eyeing franchise worst offense
-Rak…",Ducks Brasil,2019-02-28 15:28:54
RT @NBCSBlackhawks: Showtime does it again. 🎥🎥🎥 https://t.co/2GptiOKVA0,Micah Blitenthal,2019-02-28 15:28:12
"RT @ForeverMightyFM: New Episode! The Ducks fall 4-3 to the Chicago Blackhawks.

Topics Include:
-Ducks eyeing franchise worst offense
-Rak…",Puck Guys Podcast,2019-02-28 15:28:07
RT @sigg20: “Old Days”A typical Program and some content from a 1963 Ranger-Blackhawk game at the “Old”Madison Square Garden.#NYR⁠ ⁠ #nyran…,Bob Graul,2019-02-28 15:27:38
RT @sidkid80: Are the #Bulls turning the corner? &amp; did the #Blackhawks save their season last night at Anaheim? Listen to @2ndCSCHI w/@Keen…,Demonze Spruiel,2019-02-28 15:27:37
"RT @ForeverMightyFM: New Episode! The Ducks fall 4-3 to the Chicago Blackhawks.

Topics Include:
-Ducks eyeing franchise worst offense
-Rak…",Pucks of a Feather,2019-02-28 15:25:20
"New Episode! The Ducks fall 4-3 to the Chicago Blackhawks.

Topics Include:
-Ducks eyeing franchise worst offense
-Rakell Suspension?
-Max Jones is snake bitten 🐍
-and MORE!

YouTube: https://t.co/iMk0gKAYJY

Spreaker: https://t.co/0hLosaZah7

iTunes: https://t.co/v2qSutMbue https://t.co/GLq0wO0AgE",Forever Mighty,2019-02-28 15:25:01
RT @sigg20: “Old Days”A typical Program and some content from a 1963 Ranger-Blackhawk game at the “Old”Madison Square Garden.#NYR⁠ ⁠ #nyran…,BlueCollarBlueShirts,2019-02-28 15:23:03
Drake Caggiula will be sidelined indefinitely after suffering a concussion in the Hawks' 4-3 win over the Ducks. https://t.co/xtEeT38ZGR,Sun-Times Sports,2019-02-28 15:20:03
"Cover for a Kindle, early stages. Carved, then first application of saddle tan dye...
-
-
-
#leather #leathercraft #kindle #chicago #blackhawks #art #craft #leathercarving @ Charleston,… https://t.co/AliXiULFbt",Mark Borrelli,2019-02-28 15:19:10
RT @sigg20: “Old Days”A typical Program and some content from a 1963 Ranger-Blackhawk game at the “Old”Madison Square Garden.#NYR⁠ ⁠ #nyran…,Daniel Hartnett,2019-02-28 15:13:10
RT @sigg20: “Old Days”A typical Program and some content from a 1963 Ranger-Blackhawk game at the “Old”Madison Square Garden.#NYR⁠ ⁠ #nyran…,❌ john yudge ❌,2019-02-28 15:12:37
"Are the #Bulls turning the corner? &amp; did the #Blackhawks save their season last night at Anaheim? Listen to @2ndCSCHI w/@KeenaMcGee, @truthandReason_ and myself TODAY starting @ 12PM CT on @Chicago_Land! #BullsNation #BelieveInOneGoal https://t.co/z9ZIn3Bmki",͏Sidney Brown,2019-02-28 15:12:21
Patrick Kane scored with 17 seconds left in the third period for the Blackhawks in a 4-3 win against the Ducks. Corey Crawford made 29 saves and had an assist for Chicago in his return after missing 28 games with a concussion. https://t.co/a5OyJIIMhn,NHL.com,2019-02-28 15:10:00
